"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.663123201E2,-5.215331078E0,-6.957530975E-1,5.019937515E0
2.663173201E2,-4.472388744E0,-1.937911510E-1,3.111784935E0
2.663223201E2,-3.493545055E0,3.886430264E-1,1.420110703E0
2.663273201E2,-2.448964119E0,9.029109478E-1,-1.463727951E-1
2.663323201E2,-1.525267124E0,1.331269264E0,-1.699539185E0
2.663373201E2,-8.004775047E-1,1.737834215E0,-3.091905594E0
2.663423201E2,-3.073923588E-1,2.006567717E0,-4.281745434E0
2.663473201E2,1.379555464E-1,2.068042040E0,-5.176430702E0
2.663523201E2,6.931533217E-1,1.927242517E0,-5.718699455E0
2.663573201E2,1.110497594E0,1.753067970E0,-6.023927689E0
2.663623201E2,1.255022883E0,1.623084068E0,-6.136305809E0
2.663673201E2,1.212131500E0,1.487807512E0,-6.122884750E0
2.663723201E2,1.071313858E0,1.309224844E0,-6.010569096E0
2.663773201E2,7.650308013E-1,1.208173037E0,-5.891042709E0
2.663823201E2,3.913636208E-1,1.230848789E0,-5.775712967E0
2.663873201E2,1.778423786E-2,1.309485197E0,-5.603148460E0
2.663923201E2,-3.264937401E-1,1.429751873E0,-5.353560448E0
2.663973201E2,-6.615035534E-1,1.583391666E0,-5.045757294E0
2.664023201E2,-9.542770386E-1,1.766320944E0,-4.756300449E0
2.664073201E2,-1.158403158E0,1.938234091E0,-4.450766563E0
2.664123201E2,-1.216181517E0,2.074777842E0,-4.226986408E0
2.664173201E2,-1.385424256E0,2.208395481E0,-3.999052048E0
2.664223201E2,-1.688578367E0,2.405540705E0,-3.691044807E0
2.664273201E2,-1.838934541E0,2.591675520E0,-3.285373688E0
2.664323201E2,-1.945242286E0,2.708820581E0,-2.833817005E0
2.664373201E2,-2.177361488E0,2.855906487E0,-2.396797657E0
2.664423201E2,-2.398077965E0,3.036415339E0,-1.976209164E0
2.664473201E2,-2.534967422E0,3.174918652E0,-1.498832226E0
2.664523201E2,-2.600797415E0,3.310274363E0,-8.850202560E-1
2.664573201E2,-2.571223497E0,3.459120274E0,-1.033210754E-1
2.664623201E2,-2.434760094E0,3.555455446E0,8.651142120E-1
2.664673201E2,-2.187515736E0,3.603916883E0,1.893040657E0
2.664723201E2,-1.850275874E0,3.603429794E0,2.842826843E0
2.664773201E2,-1.459195137E0,3.552274942E0,3.425017357E0
2.664823201E2,-1.107170939E0,3.425849199E0,3.382756233E0
2.664873201E2,-9.655463696E-1,3.167487621E0,2.493430138E0
2.664923201E2,-1.170349956E0,2.847897291E0,1.051690102E0
2.664973201E2,-1.606788874E0,2.384130716E0,-6.073999405E-1
2.665023201E2,-2.140822172E0,1.728208303E0,-2.308147430E0
2.665073201E2,-2.752892971E0,9.789671898E-1,-3.852756023E0
2.665123201E2,-3.286041737E0,3.589541912E-1,-5.055241585E0
2.665173201E2,-3.714883327E0,-2.190372944E-1,-6.097091675E0
2.665223201E2,-4.277456284E0,-7.993738651E-1,-7.076634884E0
2.665273201E2,-5.090854645E0,-1.329048395E0,-7.829596996E0
2.665323201E2,-6.056664944E0,-1.866662145E0,-8.247915268E0
2.665373201E2,-7.052258492E0,-2.431360722E0,-8.291126251E0
2.665423201E2,-8.052048683E0,-2.978115082E0,-7.899108410E0
2.665473201E2,-8.996294022E0,-3.536249161E0,-7.111687660E0
2.665523201E2,-9.923475266E0,-3.984126091E0,-5.932080269E0
2.665573201E2,-1.071751976E1,-4.307130814E0,-4.381978989E0
2.665623201E2,-1.106722832E1,-4.590814590E0,-2.565328121E0
2.665673201E2,-1.089718819E1,-4.733393669E0,-8.021554947E-1
2.665723201E2,-1.040972424E1,-4.708775043E0,5.283498764E-1
2.665773201E2,-9.771982193E0,-4.489393711E0,1.319522858E0
2.665823201E2,-9.023535728E0,-4.086082935E0,1.496363640E0
2.665873201E2,-8.262645721E0,-3.554986000E0,9.675569534E-1
2.665923201E2,-7.621093750E0,-2.917802334E0,-4.021072388E-2
2.665973201E2,-6.858481884E0,-2.282175064E0,-1.145237923E0
2.666023201E2,-5.850151062E0,-1.675680161E0,-1.916759491E0
2.666073201E2,-4.660978317E0,-9.289948940E-1,-2.094334602E0
2.666123201E2,-3.539744139E0,-3.548145294E-3,-1.506942272E0
2.666173201E2,-2.572996378E0,8.799214363E-1,-1.230239868E-3
2.666223201E2,-1.403458238E0,1.654192448E0,2.355440140E0
2.666273201E2,-3.749340773E-1,2.071819782E0,5.139029503E0
2.666323201E2,8.098089695E-2,2.180454254E0,7.905844688E0
2.666373201E2,-3.206074238E-2,1.944257736E0,1.023509693E1
2.666423201E2,-3.319047689E-1,1.127698421E0,1.180598640E1
2.666473201E2,-6.353043318E-1,-1.138019562E-2,1.245121765E1
2.666523201E2,-1.038511157E0,-9.752364159E-1,1.218915749E1
2.666573201E2,-1.394466519E0,-1.546793699E0,1.132259464E1
2.666623201E2,-1.509240150E0,-1.616982937E0,1.012930298E1
2.666673201E2,-1.398439765E0,-1.278028727E0,8.965964317E0
2.666723201E2,-1.180126429E0,-7.523171902E-1,8.017309189E0
2.666773201E2,-8.378126621E-1,-3.085961342E-1,7.364424706E0
2.666823201E2,-3.064017296E-1,-1.778879166E-1,6.793468475E0
2.666873201E2,1.796054840E-1,-2.472167015E-1,6.153741837E0
2.666923201E2,4.989856482E-1,-3.305406570E-1,5.425977707E0
2.666973201E2,7.560213804E-1,-3.851442337E-1,4.627052307E0
2.667023201E2,1.013481021E0,-3.887867928E-1,3.794622421E0
2.667073201E2,1.284415603E0,-3.362727165E-1,3.118277550E0
2.667123201E2,1.615534425E0,-2.770729065E-1,2.548922539E0
2.667173201E2,1.944319844E0,-2.694001198E-1,2.053469658E0
2.667223201E2,2.284139872E0,-3.087835312E-1,1.708022118E0
2.667273201E2,2.634866238E0,-3.609075546E-1,1.411125183E0
2.667323201E2,2.946467161E0,-4.197387695E-1,1.010375023E0
2.667373201E2,3.180268288E0,-4.560408592E-1,5.296258926E-1
2.667423201E2,3.284244537E0,-5.148763657E-1,-2.945518494E-2
2.667473201E2,3.514946938E0,-7.515234947E-1,-5.166096687E-1
2.667523201E2,3.747861385E0,-9.909291267E-1,-8.215231895E-1
2.667573201E2,3.850731134E0,-1.222693443E0,-1.006693363E0
2.667623201E2,3.946362019E0,-1.415995598E0,-1.042710304E0
2.667673201E2,4.035016537E0,-1.575923681E0,-9.297943115E-1
2.667723201E2,4.034061432E0,-1.716046333E0,-7.796678543E-1
2.667773201E2,3.912378311E0,-1.797604799E0,-6.638674736E-1
2.667823201E2,3.758718014E0,-1.872306824E0,-6.133608818E-1
2.667873201E2,3.697309494E0,-1.984006166E0,-6.706538200E-1
2.667923201E2,3.714674473E0,-2.139047623E0,-8.616399765E-1
2.667973201E2,3.784955025E0,-2.308063269E0,-1.234449387E0
2.668023201E2,3.863544703E0,-2.439077139E0,-1.734632969E0
2.668073201E2,3.950843573E0,-2.542861938E0,-2.236164093E0
2.668123201E2,4.026998997E0,-2.621795654E0,-2.666232586E0
2.668173201E2,4.084696770E0,-2.637578487E0,-2.947089195E0
2.668223201E2,4.178849220E0,-2.624360561E0,-3.113621712E0
2.668273201E2,4.297758579E0,-2.640247107E0,-3.293974876E0
2.668323201E2,4.336141109E0,-2.660817862E0,-3.586680412E0
2.668373201E2,4.302680492E0,-2.630135059E0,-3.914693832E0
2.668423201E2,4.380523682E0,-2.571534157E0,-4.292658806E0
2.668473201E2,4.523011208E0,-2.491683006E0,-4.683297157E0
2.668523201E2,4.619313240E0,-2.395384312E0,-5.051760674E0
2.668573201E2,4.743116856E0,-2.316572905E0,-5.368744850E0
2.668623201E2,4.893278122E0,-2.247362614E0,-5.642449379E0
2.668673201E2,5.015258789E0,-2.193023682E0,-5.907975674E0
2.668723201E2,5.077261925E0,-2.123079300E0,-6.124042511E0
2.668773201E2,5.064979076E0,-2.031890392E0,-6.339965820E0
2.668823201E2,5.024000645E0,-1.922387838E0,-6.532499313E0
2.668873201E2,4.927760124E0,-1.774297714E0,-6.678819656E0
2.668923201E2,4.966528416E0,-1.751141071E0,-6.764326096E0
2.668973201E2,5.000286579E0,-1.756346464E0,-6.679423809E0
2.669023201E2,4.753280640E0,-1.638227940E0,-6.479242802E0
2.669073201E2,4.380843163E0,-1.519894123E0,-6.116658211E0
2.669123201E2,3.920295477E0,-1.451312780E0,-5.540248871E0
2.669173201E2,3.634385586E0,-1.402696848E0,-4.812206268E0
2.669223201E2,3.371238232E0,-1.411311388E0,-4.056700230E0
2.669273201E2,3.031679153E0,-1.426499844E0,-3.266545296E0
2.669323201E2,2.542870045E0,-1.464077473E0,-2.568541050E0
2.669373201E2,1.973624349E0,-1.488987446E0,-1.860250473E0
2.669423201E2,1.431339025E0,-1.530039310E0,-1.067632198E0
2.669473201E2,1.039537549E0,-1.562347889E0,-1.464147568E-1
2.669523201E2,7.040475011E-1,-1.464198112E0,8.256406784E-1
2.669573201E2,4.639551044E-1,-1.150959492E0,1.773902893E0
2.669623201E2,6.120864153E-1,-8.025891781E-1,2.488039970E0
2.669673201E2,1.245249391E0,-5.597002506E-1,2.810307503E0
2.669723201E2,1.919821501E0,-1.465678215E-1,2.710390091E0
2.669773201E2,2.360912800E0,6.028747559E-1,2.272793770E0
2.669823201E2,2.844264507E0,1.431571007E0,1.718836784E0
2.669873201E2,3.462011576E0,2.260098934E0,1.473251343E0
2.669923201E2,4.060670376E0,3.084060669E0,1.909337997E0
2.669973201E2,4.430717945E0,3.658227921E0,3.007410049E0
2.670023201E2,5.018019199E0,3.971637249E0,4.616685867E0
2.670073201E2,5.499808788E0,3.788883686E0,6.323796272E0
2.670123201E2,5.260936737E0,3.277097225E0,8.179087639E0
2.670173201E2,4.775372505E0,2.718000412E0,1.014038944E1
2.670223201E2,4.088312626E0,1.861601830E0,1.217757511E1
2.670273201E2,3.176316738E0,7.163906097E-1,1.408557510E1
2.670323201E2,2.016806126E0,-5.047757626E-1,1.554315090E1
2.670373201E2,6.021288633E-1,-1.501083851E0,1.615853119E1
2.670423201E2,-5.769802332E-1,-2.241766930E0,1.616029167E1
2.670473201E2,-1.644854903E0,-2.533765316E0,1.553688145E1
2.670523201E2,-2.486872673E0,-2.306999207E0,1.466821384E1
2.670573201E2,-2.744831562E0,-1.997598648E0,1.333411503E1
2.670623201E2,-2.745668888E0,-1.679968357E0,1.165337849E1
2.670673201E2,-2.568151712E0,-1.225916624E0,9.912933350E0
2.670723201E2,-2.312319279E0,-7.770462036E-1,8.101552010E0
2.670773201E2,-1.904819131E0,-4.211854935E-1,6.188332558E0
2.670823201E2,-1.623259187E0,-3.059864044E-2,4.224219322E0
2.670873201E2,-1.479749084E0,4.740705490E-1,2.299229622E0
2.670923201E2,-1.173817158E0,9.654664993E-1,4.234266281E-1
2.670973201E2,-8.936471939E-1,1.386721611E0,-1.146385670E0
2.671023201E2,-5.695754290E-1,1.812096596E0,-2.309288979E0
2.671073201E2,-1.769413948E-1,2.149526119E0,-3.054714203E0
2.671123201E2,2.217409611E-1,2.399248123E0,-3.458078384E0
2.671173201E2,5.515768528E-1,2.599494934E0,-3.606757164E0
2.671223201E2,7.104963064E-1,2.727817059E0,-3.677178383E0
2.671273201E2,8.190774918E-1,2.790209293E0,-3.662066936E0
2.671323201E2,9.144569039E-1,2.753315926E0,-3.591020584E0
2.671373201E2,9.725058675E-1,2.602628231E0,-3.532529831E0
2.671423201E2,9.518234134E-1,2.374308109E0,-3.458328724E0
2.671473201E2,7.715520859E-1,2.118998528E0,-3.402772427E0
2.671523201E2,4.662562013E-1,1.831861973E0,-3.361405849E0
2.671573201E2,7.269370556E-2,1.580420017E0,-3.368685722E0
2.671623201E2,-3.398333788E-1,1.357453823E0,-3.423527718E0
2.671673201E2,-6.954838037E-1,1.150286198E0,-3.566417217E0
2.671723201E2,-9.675388336E-1,9.648120403E-1,-3.802625179E0
2.671773201E2,-1.195628047E0,8.559789658E-1,-4.078282356E0
2.671823201E2,-1.415941477E0,7.804291248E-1,-4.334104061E0
2.671873201E2,-1.633390903E0,6.857717037E-1,-4.499422550E0
2.671923201E2,-1.844690204E0,5.747344494E-1,-4.580975533E0
2.671973201E2,-2.079914093E0,4.556274414E-1,-4.608219624E0
2.672023201E2,-2.231089592E0,3.790051937E-1,-4.580816746E0
2.672073201E2,-2.712719440E0,2.178444862E-1,-4.599944115E0
2.672123201E2,-3.074285984E0,9.862184525E-2,-4.677852631E0
2.672173201E2,-3.124197006E0,-1.268537045E-1,-4.645257473E0
2.672223201E2,-3.240742207E0,-2.992007732E-1,-4.551348686E0
2.672273201E2,-3.441684246E0,-3.861989975E-1,-4.358901024E0
2.672323201E2,-3.521795273E0,-4.717407227E-1,-4.039264202E0
2.672373201E2,-3.507376909E0,-4.847958088E-1,-3.682260990E0
2.672423201E2,-3.405832291E0,-4.567098618E-1,-3.449357986E0
2.672473201E2,-3.228003025E0,-4.517967701E-1,-3.395443439E0
2.672523201E2,-3.080214262E0,-4.535393715E-1,-3.484923363E0
2.672573201E2,-3.044813156E0,-4.362699986E-1,-3.705626488E0
2.672623201E2,-3.071684837E0,-4.204506874E-1,-3.953733444E0
2.672673201E2,-3.142117500E0,-3.769142628E-1,-4.207811356E0
2.672723201E2,-3.298541069E0,-3.390130997E-1,-4.464561939E0
2.672773201E2,-3.518706322E0,-3.465139866E-1,-4.787673950E0
2.672823201E2,-3.746239662E0,-4.717702866E-1,-5.143369675E0
2.672873201E2,-3.907796860E0,-6.567478180E-1,-5.436798573E0
2.672923201E2,-3.971280098E0,-8.690693378E-1,-5.588411331E0
2.672973201E2,-4.354101181E0,-1.255001068E0,-5.663186073E0
2.673023201E2,-4.729116440E0,-1.614989281E0,-5.557446480E0
2.673073201E2,-4.907697678E0,-1.964611769E0,-5.200991631E0
2.673123201E2,-5.024069786E0,-2.408065557E0,-4.762813091E0
2.673173201E2,-5.218205929E0,-2.704918623E0,-4.247605324E0
2.673223201E2,-5.363997936E0,-2.939417124E0,-3.677643299E0
2.673273201E2,-5.313789845E0,-3.223503351E0,-3.070396900E0
2.673323201E2,-5.267996788E0,-3.450725079E0,-2.577661514E0
2.673373201E2,-5.354355812E0,-3.422980309E0,-2.138881207E0
2.673423201E2,-5.300644875E0,-3.325056076E0,-1.878749371E0
2.673473201E2,-5.201043606E0,-3.061406851E0,-1.712378502E0
2.673523201E2,-5.156578064E0,-2.579358101E0,-1.645516872E0
2.673573201E2,-5.078126431E0,-1.924153328E0,-1.679390430E0
2.673623201E2,-4.839181423E0,-1.163066149E0,-1.656392097E0
2.673673201E2,-4.667436600E0,-3.542540073E-1,-1.317132950E0
2.673723201E2,-4.054338455E0,6.352868080E-1,-6.298856735E-1
2.673773201E2,-3.561074257E0,1.645927429E0,2.679510117E-1
2.673823201E2,-3.475200176E0,2.727548599E0,1.685973167E0
2.673873201E2,-3.308955193E0,3.653257370E0,3.650841713E0
2.673923201E2,-2.986391306E0,4.178841591E0,5.976975441E0
2.673973201E2,-2.949679375E0,4.284796238E0,8.299241066E0
2.674023201E2,-3.184088230E0,4.043494225E0,1.029591846E1
2.674073201E2,-3.470987320E0,3.490788460E0,1.191429043E1
2.674123201E2,-3.653997660E0,2.778422356E0,1.314534473E1
2.674173201E2,-3.695867538E0,2.112870216E0,1.390867901E1
2.674223201E2,-3.488422871E0,1.605905056E0,1.400051212E1
2.674273201E2,-3.035912037E0,1.345736027E0,1.320111370E1
2.674323201E2,-2.428252220E0,1.361564159E0,1.167569923E1
2.674373201E2,-1.675699115E0,1.522416592E0,9.925589561E0
2.674423201E2,-1.031643987E0,1.641674042E0,8.378900528E0
2.674473201E2,-7.825882435E-1,1.682678223E0,7.397521019E0
2.674523201E2,1.849007607E-1,1.749845982E0,6.714280128E0
2.674573201E2,4.102767706E-1,1.487082958E0,6.064293861E0
2.674623201E2,1.918361187E-1,1.378002167E0,5.415895462E0
2.674673201E2,2.138912678E-2,1.042008400E0,4.738394737E0
2.674723201E2,-1.990497112E-1,4.981102943E-1,4.015439987E0
2.674773201E2,-6.404018402E-1,4.958009720E-2,3.289659500E0
2.674823201E2,-1.054367781E0,-3.664646149E-1,2.494041443E0
2.674873201E2,-1.221826673E0,-7.507185936E-1,1.633443832E0
2.674923201E2,-1.158979058E0,-1.081949472E0,7.545146942E-1
2.674973201E2,-9.836723804E-1,-1.333723783E0,-1.434564590E-1
2.675023201E2,-7.336506844E-1,-1.511154652E0,-9.643106461E-1
2.675073201E2,-3.500388861E-1,-1.666088343E0,-1.649645329E0
2.675123201E2,7.897019386E-2,-1.789823771E0,-2.176274300E0
2.675173201E2,5.307848454E-1,-1.871829271E0,-2.572025299E0
2.675223201E2,1.014837265E0,-1.933421612E0,-2.871679783E0
2.675273201E2,1.507548809E0,-1.978592396E0,-3.090267658E0
2.675323201E2,2.043872833E0,-2.008435965E0,-3.188010693E0
2.675373201E2,2.596059322E0,-2.061528921E0,-3.236232758E0
2.675423201E2,3.124328613E0,-2.137905359E0,-3.211889267E0
2.675473201E2,3.470490456E0,-2.179056883E0,-3.159419537E0
2.675523201E2,3.699151993E0,-2.237573147E0,-3.055598259E0
2.675573201E2,4.103942871E0,-2.333007812E0,-2.896714687E0
2.675623201E2,3.897359610E0,-2.562074900E0,-2.554674149E0
2.675673201E2,3.618455410E0,-2.684437275E0,-2.024031639E0
2.675723201E2,3.479014635E0,-2.801049232E0,-1.382267475E0
2.675773201E2,3.399933100E0,-2.820568085E0,-6.926999092E-1
2.675823201E2,3.388940811E0,-2.700453281E0,-1.270484924E-1
2.675873201E2,3.469932795E0,-2.524799824E0,1.574411392E-1
2.675923201E2,3.631652832E0,-2.318439245E0,1.298456192E-1
2.675973201E2,3.820312262E0,-2.106315613E0,-5.735015869E-2
2.676023201E2,4.040757656E0,-1.935640574E0,-2.663307190E-1
2.676073201E2,4.224742889E0,-1.797919750E0,-4.483070374E-1
2.676123201E2,4.332604885E0,-1.649128914E0,-6.228237152E-1
2.676173201E2,4.368539810E0,-1.538308620E0,-8.973765373E-1
2.676223201E2,4.370411873E0,-1.459933758E0,-1.225497723E0
2.676273201E2,4.386139870E0,-1.381608486E0,-1.567822456E0
2.676323201E2,4.434808731E0,-1.303994417E0,-1.882697105E0
2.676373201E2,4.527086258E0,-1.245048761E0,-2.233434677E0
2.676423201E2,4.634352207E0,-1.210429192E0,-2.643764019E0
2.676473201E2,4.738032818E0,-1.170634747E0,-3.119845867E0
2.676523201E2,4.869033813E0,-1.134338617E0,-3.644008160E0
2.676573201E2,4.988258362E0,-1.103766203E0,-4.203262329E0
2.676623201E2,5.048355579E0,-1.081881762E0,-4.760599136E0
2.676673201E2,5.066386223E0,-1.058697701E0,-5.250705719E0
2.676723201E2,5.025026798E0,-1.064535618E0,-5.631713867E0
2.676773201E2,4.920637608E0,-1.088190317E0,-5.903688431E0
2.676823201E2,4.754313469E0,-1.123984575E0,-6.073809624E0
2.676873201E2,4.553680420E0,-1.187541723E0,-6.145834446E0
2.676923201E2,4.296662331E0,-1.296446800E0,-6.151429653E0
2.676973201E2,4.040702343E0,-1.454537392E0,-6.120871067E0
2.677023201E2,3.803413868E0,-1.605428457E0,-6.043625832E0
2.677073201E2,3.654879093E0,-1.667956114E0,-5.967038155E0
2.677123201E2,3.363352060E0,-1.744916201E0,-5.867031097E0
2.677173201E2,2.917184353E0,-1.821088314E0,-5.750891685E0
2.677223201E2,2.815385818E0,-1.869395494E0,-5.621726990E0
2.677273201E2,2.754846573E0,-1.961798668E0,-5.372494221E0
2.677323201E2,2.514623880E0,-1.983837128E0,-5.099526405E0
2.677373201E2,2.112122536E0,-1.971003294E0,-4.937700272E0
2.677423201E2,1.649866819E0,-1.923504591E0,-4.833956718E0
2.677473201E2,1.255562186E0,-1.819136143E0,-4.652620316E0
2.677523201E2,9.921241999E-1,-1.627831221E0,-4.335934639E0
2.677573201E2,7.290437818E-1,-1.519854784E0,-4.004955769E0
2.677623201E2,4.714355469E-1,-1.346451521E0,-3.514140606E0
2.677673201E2,3.093284369E-1,-9.289281368E-1,-2.516440868E0
2.677723201E2,3.400982618E-1,-1.599125862E-1,-8.583874702E-1
2.677773201E2,6.135910153E-1,8.231706619E-1,1.365387917E0
2.677823201E2,9.603977203E-1,1.753589153E0,3.962463379E0
2.677873201E2,1.389213562E0,2.360304832E0,6.786780357E0
2.677923201E2,1.987671852E0,2.458262920E0,9.606705666E0
2.677973201E2,2.667456865E0,2.186378479E0,1.223500633E1
2.678023201E2,3.265514851E0,1.847685337E0,1.467406273E1
2.678073201E2,3.612944841E0,1.495264530E0,1.684487152E1
2.678123201E2,3.662856102E0,1.162954330E0,1.862525940E1
2.678173201E2,3.425297499E0,8.182601929E-1,1.993703079E1
2.678223201E2,3.047891140E0,4.123964310E-1,2.061839294E1
2.678273201E2,2.626191854E0,-1.551055908E-2,2.064791489E1
2.678323201E2,2.135162354E0,-3.972771168E-1,2.008990097E1
2.678373201E2,1.619778156E0,-7.022073269E-1,1.897224426E1
2.678423201E2,1.089084387E0,-9.222350121E-1,1.740311241E1
2.678473201E2,6.170654297E-1,-1.056670666E0,1.548927402E1
2.678523201E2,3.263795376E-1,-1.143474102E0,1.326096725E1
2.678573201E2,1.600751281E-1,-1.095896244E0,1.079250240E1
2.678623201E2,6.015717983E-2,-9.193127155E-1,8.104137421E0
2.678673201E2,2.338826656E-2,-6.532547474E-1,5.409966469E0
2.678723201E2,7.618641853E-2,-3.028032780E-1,2.824555397E0
2.678773201E2,1.520630717E-1,6.754779816E-2,4.979238510E-1
2.678823201E2,4.674338102E-1,4.583535194E-1,-1.390512466E0
2.678873201E2,1.103684068E0,7.396707535E-1,-2.911627769E0
2.678923201E2,1.567583561E0,9.118890762E-1,-3.966527939E0
2.678973201E2,1.934313774E0,1.052231789E0,-4.551762581E0
2.679023201E2,2.321092129E0,1.068941116E0,-4.794102669E0
2.679073201E2,2.708841801E0,1.049288750E0,-4.751110077E0
2.679123201E2,3.013608694E0,1.083650589E0,-4.580558777E0
2.679173201E2,3.183754683E0,1.098577499E0,-4.442633152E0
2.679223201E2,3.126820087E0,1.142862320E0,-4.548726082E0
2.679273201E2,2.984224796E0,1.113984585E0,-4.873093128E0
2.679323201E2,2.786391735E0,1.000565529E0,-5.344536781E0
2.679373201E2,2.427620649E0,8.787999153E-1,-5.880064964E0
2.679423201E2,1.887311935E0,8.002023697E-1,-6.325157642E0
2.679473201E2,1.274909258E0,6.873044968E-1,-6.672941208E0
2.679523201E2,6.796658039E-1,5.650653839E-1,-6.897129059E0
2.679573201E2,1.129323244E-1,4.633355141E-1,-7.052256107E0
2.679623201E2,-4.108897448E-1,4.073076248E-1,-7.182197571E0
2.679673201E2,-7.831694484E-1,4.440498352E-1,-7.378215313E0
2.679723201E2,-1.364404678E0,5.018882751E-1,-7.687601089E0
2.679773201E2,-1.877923727E0,6.661987305E-1,-8.017910957E0
2.679823201E2,-2.234174728E0,8.081223965E-1,-8.257348061E0
2.679873201E2,-2.517464638E0,8.919990063E-1,-8.389751434E0
2.679923201E2,-2.856216431E0,9.302284718E-1,-8.352878571E0
2.679973201E2,-3.297144413E0,8.932654858E-1,-8.172718048E0
2.680023201E2,-3.821433544E0,8.371083736E-1,-7.825624466E0
2.680073201E2,-4.326877594E0,7.823739052E-1,-7.378228664E0
2.680123201E2,-4.751556873E0,6.544175148E-1,-6.790341377E0
2.680173201E2,-4.975507259E0,4.454157352E-1,-5.987630844E0
2.680223201E2,-5.304350376E0,3.761353493E-1,-5.016553879E0
2.680273201E2,-5.586229324E0,3.184449673E-1,-3.911245823E0
2.680323201E2,-5.776647091E0,2.315568924E-1,-2.793206692E0
2.680373201E2,-5.924132347E0,2.836866379E-1,-1.691930294E0
2.680423201E2,-5.821381569E0,3.938009739E-1,-6.742649078E-1
2.680473201E2,-5.522027016E0,5.089321136E-1,5.999469757E-2
2.680523201E2,-5.287460327E0,7.147648335E-1,3.977088928E-1
2.680573201E2,-5.193843842E0,9.143326283E-1,1.141767502E-1
2.680623201E2,-5.066429138E0,9.870429039E-1,-7.581682205E-1
2.680673201E2,-4.976040840E0,1.006427288E0,-1.902764797E0
2.680723201E2,-4.943984985E0,1.051086664E0,-3.037274361E0
2.680773201E2,-4.906095505E0,1.102742195E0,-4.039290428E0
2.680823201E2,-4.846579075E0,1.150965929E0,-4.814441681E0
2.680873201E2,-4.824151039E0,1.164590359E0,-5.147217751E0
2.680923201E2,-4.835276127E0,1.109782696E0,-5.012222767E0
2.680973201E2,-4.965714931E0,9.765028954E-1,-4.403760910E0
2.681023201E2,-5.326803684E0,7.323813438E-1,-3.315655708E0
2.681073201E2,-5.778063774E0,3.602685928E-1,-1.948369026E0
2.681123201E2,-6.286489010E0,-1.509401798E-1,-6.125421524E-1
2.681173201E2,-6.942759514E0,-6.504263878E-1,5.936098099E-1
2.681223201E2,-7.755718708E0,-1.036211967E0,1.566246033E0
2.681273201E2,-8.526133537E0,-1.242087364E0,2.392126083E0
2.681323201E2,-9.115781784E0,-1.255044222E0,3.175221443E0
